NOM_BORNE_RECHARGE,NOM_PARC,ADRESSE,VILLE,PROVINCE,NIVEAU_RECHARGE,MODE_TARIFICATION,TYPE_EMPLACEMENT,LONGITUDE,LATITUDE
"CEA-10190","1019 | BSR | AC |  10905 rue Basile-Routhier : Parc Basile-Routhier","10905A rue Basile Routhier Montréal QC H2C 3H5","Montréal","QC","Niveau 2","par heure",,-73.671649,45.557084
"CEA-15104","CÉGEP John Abbott College","21275 rue Lakeshore Sainte-Anne-de-Bellevue QC H9X 3L9","Sainte-Anne-de-Bellevue","QC","Niveau 2","par heure",,-73.94195,45.404823
"CEA-15114","CÉGEP John Abbott College","21275 rue Lakeshore Sainte-Anne-de-Bellevue QC H9X 3L9","Sainte-Anne-de-Bellevue","QC","Niveau 2","par heure",,-73.94195,45.404823
"CEA-15110","CÉGEP John Abbott College","21275 rue Lakeshore Sainte-Anne-de-Bellevue QC H9X 3L9","Sainte-Anne-de-Bellevue","QC","Niveau 2","par heure",,-73.94195,45.404823
"CEA-15099","CÉGEP John Abbott College","21275 rue Lakeshore Sainte-Anne-de-Bellevue QC H9X 3L9","Sainte-Anne-de-Bellevue","QC","Niveau 2","par heure",,-73.94195,45.404823
"CEA-15105","CÉGEP John Abbott College - 2","21 275 Lakeshore Sainte-Anne-de-Bellevue QC H9X 3L9","Sainte-Anne-de-Bellevue","QC","Niveau 2","par heure",,-73.943067,45.407159
"CEA-15103","CÉGEP John Abbott College - 2","21 275 Lakeshore Sainte-Anne-de-Bellevue QC H9X 3L9","Sainte-Anne-de-Bellevue","QC","Niveau 2","par heure",,-73.943067,45.407159
"CEA-15102","CÉGEP John Abbott College - 2","21 275 Lakeshore Sainte-Anne-de-Bellevue QC H9X 3L9","Sainte-Anne-de-Bellevue","QC","Niveau 2","par heure",,-73.943067,45.407159
"CEA-15101","CÉGEP John Abbott College - 2","21 275 Lakeshore Sainte-Anne-de-Bellevue QC H9X 3L9","Sainte-Anne-de-Bellevue","QC","Niveau 2","par heure",,-73.943067,45.407159
"CECH-00079","BRCC - Île-des-Sœurs - Elgar","282 Elgar Verdun QC H3E 1C8","Verdun","QC","BRCC","par palier (à partir de)",,-73.546036,45.456617
"CECH-00071","BRCC - Île-des-Sœurs - Elgar","282 Elgar Verdun QC H3E 1C8","Verdun","QC","BRCC","par palier (à partir de)",,-73.546036,45.456617
"CECH-00072","BRCC - Île-des-Sœurs - Elgar","282 Elgar Verdun QC H3E 1C8","Verdun","QC","BRCC","par palier (à partir de)",,-73.546036,45.456617
"CECH-00030","BRCC - Île-des-Sœurs - Elgar","282 Elgar Verdun QC H3E 1C8","Verdun","QC","BRCC","par palier (à partir de)",,-73.546036,45.456617
"CEA-13959","BSR - Verdun - CEA-Champlain","1201 Argyle Verdun QC H4H 1V4","Verdun","QC","Niveau 2","par heure","stationnement",-73.579709,45.453795
"CEA-13215","BSR - Verdun - CEA-Champlain","1201 Argyle Verdun QC H4H 1V4","Verdun","QC","Niveau 2","par heure","stationnement",-73.579709,45.453795
"CEA-13946","BSR - Verdun - CEA-Champlain","1201 Argyle Verdun QC H4H 1V4","Verdun","QC","Niveau 2","par heure","stationnement",-73.579709,45.453795
"CEA-13218","BSR - Verdun - CEA-Champlain","1201 Argyle Verdun QC H4H 1V4","Verdun","QC","Niveau 2","par heure","stationnement",-73.579709,45.453795
"CEA-13948","BSR - Verdun - École des Saules-Rieurs","1100 5ième avenue Verdun QC H4G 2Z6","Verdun","QC","Niveau 2","par heure","stationnement",-73.57875,45.45603
"CEA-13790","BSR - Verdun - École des Saules-Rieurs","1100 5ième avenue Verdun QC H4G 2Z6","Verdun","QC","Niveau 2","par heure","stationnement",-73.57875,45.45603
"CEA-13117","BSR - Verdun - École des Saules-Rieurs","1100 5ième avenue Verdun QC H4G 2Z6","Verdun","QC","Niveau 2","par heure",,-73.57875,45.45603
"CEA-13118","BSR - Verdun - École des Saules-Rieurs","1100 5ième avenue Verdun QC H4G 2Z6","Verdun","QC","Niveau 2","par heure","stationnement",-73.57875,45.45603
"CEA-13743","Baie-D'Urfé - Centre Witheside Taylor","20551 Chemin Lakeshore Baie-d'Urfé QC H9X 1R3","Baie-d'Urfé","QC","Niveau 2","par heure",,-73.920712,45.407012
"CEA-13740","Baie-D'Urfé - Centre Witheside Taylor","20551 Chemin Lakeshore Baie-d'Urfé QC H9X 1R3","Baie-d'Urfé","QC","Niveau 2","par heure",,-73.920712,45.407012
"CEA-10392","Beaconsfield - Parc Christmas","424 boul Beaconsfield Beaconsfield QC H9W 4B7","Beaconsfield","QC","Niveau 2","par heure",,-73.87836,45.419853
"CEA-10399","Beaconsfield - Parc Christmas","424 boul Beaconsfield Beaconsfield QC H9W 4B7","Beaconsfield","QC","Niveau 2","par heure",,-73.87836,45.419853
"CEB-10634","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10316","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10622","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10251","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10624","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10633","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10252","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10342","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10343","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10347","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEA-14715","CÉGEP Marie-Victorin - Pavillon Dujarié","7050 Marie-Victorin Montréal QC H1G 2J6","Montréal","QC","Niveau 2","par heure",,-73.605979,45.606737
"CEA-10667","CÉGEP de Saint-Laurent","625 Avenue Sainte-Croix Montréal QC H4L 3X7","Montréal","QC","Niveau 2","par heure",,-73.672624,45.512792
"CEA-10677","CÉGEP de Saint-Laurent","625 Avenue Sainte-Croix Montréal QC H4L 3X7","Montréal","QC","Niveau 2","par heure",,-73.672624,45.512792
"CEA-16372","Côte-St-Luc - 7500 Mackle","7500 chemin Mackle Côte-Saint-Luc QC H4W 1A6","Côte-Saint-Luc","QC","Niveau 2","par heure",,-73.670757,45.468683
"CEA-10097","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-10070","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-10548","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-10091","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-10594","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-10587","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-10094","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-12229","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-12125","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-12232","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-13630","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-13621","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-13527","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-13633","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-13636","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-13632","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-13637","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-14327","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-14451","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-14459","DGI - Complexe Desjardins","1251 rue Jeanne-Mance Montréal QC H5B1E9","Montréal","QC","Niveau 2","par heure",,-73.56414,45.507924
"CEA-14963","Cité de Dorval - Stationnement du Parc Saint-Charles","81 Avenue Martin Dorval QC H9S 3R2","Dorval","QC","Niveau 2","par heure",,-73.730145,45.439971
"CEA-14965","Cité de Dorval - Stationnement du Parc Saint-Charles","81 Avenue Martin Dorval QC H9S 3R2","Dorval","QC","Niveau 2","par heure",,-73.730145,45.439971
"CEA-14548","Cité de Dorval - Stationnement du Parc Saint-Charles","81 Avenue Martin Dorval QC H9S 3R2","Dorval","QC","Niveau 2","par heure",,-73.730145,45.439971
"CEA-14919","Cité de Dorval - Stationnement du Parc Walters","1560 Avenue Dawson Dorval QC H9S 1Y5","Dorval","QC","Niveau 2","par heure",,-73.760817,45.441107
"CEA-14511","Cité de Dorval - Stationnement du Parc Walters","1560 Avenue Dawson Dorval QC H9S 1Y5","Dorval","QC","Niveau 2","par heure",,-73.760817,45.441107
"CEA-14998","Cité de Dorval - Stationnement du Parc Walters","1560 Avenue Dawson Dorval QC H9S 1Y5","Dorval","QC","Niveau 2","par heure",,-73.760817,45.441107
"CEA-14510","Cité de Dorval - Stationnement du Parc Walters","1560 Avenue Dawson Dorval QC H9S 1Y5","Dorval","QC","Niveau 2","par heure",,-73.760817,45.441107
"CEA-14934","Cité de Dorval - Stationnement du centre aquatique et communautaire Surrey","1945 Avenue Parkfield Dorval QC H9P 1T9","Dorval","QC","Niveau 2","par heure",,-73.772902,45.453569
"CEA-14928","Cité de Dorval - Stationnement du centre aquatique et communautaire Surrey","1945 Avenue Parkfield Dorval QC H9P 1T9","Dorval","QC","Niveau 2","par heure",,-73.772902,45.453569
"CEA-14948","Cité de Dorval - Stationnement du centre aquatique et communautaire Surrey","1945 Avenue Parkfield Dorval QC H9P 1T9","Dorval","QC","Niveau 2","par heure",,-73.772902,45.453569
"CEA-14902","Cité de Dorval - Stationnement du centre aquatique et communautaire Surrey","1945 Avenue Parkfield Dorval QC H9P 1T9","Dorval","QC","Niveau 2","par heure",,-73.772902,45.453569
"CEA-14992","Cité de Dorval - Stationnement du parc Ballantyne","370 Avenue Lilas Dorval QC H9S 3M6","Dorval","QC","Niveau 2","par heure",,-73.736528,45.446053
"CEA-14935","Cité de Dorval - Stationnement du parc Ballantyne","370 Avenue Lilas Dorval QC H9S 3M6","Dorval","QC","Niveau 2","par heure",,-73.736528,45.446053
"CEA-14517","Cité de Dorval - Stationnement du parc Ballantyne","370 Avenue Lilas Dorval QC H9S 3M6","Dorval","QC","Niveau 2","par heure",,-73.736528,45.446053
"CEA-14925","Cité de Dorval - Stationnement du parc Ballantyne","370 Avenue Lilas Dorval QC H9S 3M6","Dorval","QC","Niveau 2","par heure",,-73.736528,45.446053
"CEA-356","Collège Ahuntsic","9155 rue Saint-Hubert Montréal QC H2M 1Y8","Montréal","QC","Niveau 2","par heure",,-73.64164,45.551445
"CEA-357","Collège Ahuntsic","9155 rue Saint-Hubert Montréal QC H2M 1Y8","Montréal","QC","Niveau 2","par heure",,-73.64164,45.551445
"CEA-11997","Collège Ahuntsic - 9155 Rue Saint-Hubert (2)","9155 rue Saint-Hubert Montréal QC H2M 1Y8","Montréal","QC","Niveau 2","par heure",,-73.642636,45.55274
"CEA-11989","Collège Ahuntsic - 9155 Rue Saint-Hubert (2)","9155 rue Saint-Hubert Montréal QC H2M 1Y8","Montréal","QC","Niveau 2","par heure",,-73.642636,45.55274
"CEA-12030","Collège Ahuntsic - 9155 Rue Saint-Hubert (3)","9155 rue Saint-Hubert Montréal QC H2M 1Y8","Montréal","QC","Niveau 2","par heure",,-73.643975,45.552797
"CEA-11998","Collège Ahuntsic - 9155 Rue Saint-Hubert (3)","9155 rue Saint-Hubert Montréal QC H2M 1Y8","Montréal","QC","Niveau 2","par heure",,-73.643975,45.552797
"CEA-10135","Collège LaSalle - Complexe du Fort","1400 Du Fort Montréal QC H3H 2T1","Montréal","QC","Niveau 2","par heure",,-73.581272,45.491468
"CEA-10087","Collège LaSalle - Complexe du Fort","1400 Du Fort Montréal QC H3H 2T1","Montréal","QC","Niveau 2","par heure",,-73.581272,45.491468
"CEB-10346","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10350","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10292","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10201","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10344","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10320","CE-P4-1-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.755451,45.452118
"CEB-10317","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10314","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10311","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10313","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10310","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10625","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10312","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10254","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10321","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10632","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10318","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10301","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10305","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10304","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEB-10994","CE-P4-2-YUL","570 boul. Albert de Niverville Dorval QC H4Y 1J3","Dorval","QC","Niveau 2","par session",,-73.75581,45.452047
"CEA-14669","CIUSSS de l'Ouest de l'Île de Montréal - Hôpital LaSalle (arrière)","8585 Terrasse Champlain Montréal QC H8P 1C1","Montréal","QC","Niveau 2","par heure",,-73.623168,45.4209
"CEA-14632","CIUSSS de l'Ouest de l'Île de Montréal - Hôpital LaSalle (arrière)","8585 Terrasse Champlain Montréal QC H8P 1C1","Montréal","QC","Niveau 2","par heure",,-73.623168,45.4209
"CEA-14739","CIUSSS de l'Ouest de l'Île de Montréal - Hôpital LaSalle (arrière)","8585 Terrasse Champlain Montréal QC H8P 1C1","Montréal","QC","Niveau 2","par heure",,-73.623168,45.4209
"CEA-14744","CIUSSS de l'Ouest de l'Île de Montréal - Hôpital LaSalle (arrière)","8585 Terrasse Champlain Montréal QC H8P 1C1","Montréal","QC","Niveau 2","par heure",,-73.623168,45.4209
"CEA-15536","CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (FBC)","6875 Boulevard LaSalle Montréal QC H4H 1R3","Montréal","QC","Niveau 2","par heure",,-73.584346,45.441235
"CEA-15537","CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (FBC)","6875 Boulevard LaSalle Montréal QC H4H 1R3","Montréal","QC","Niveau 2","par heure",,-73.584346,45.441235
"CEA-15529","CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (FBC)","6875 Boulevard LaSalle Montréal QC H4H 1R3","Montréal","QC","Niveau 2","par heure",,-73.584346,45.441235
"CEA-15528","CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (FBC)","6875 Boulevard LaSalle Montréal QC H4H 1R3","Montréal","QC","Niveau 2","par heure",,-73.584346,45.441235
"CEA-15534","CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (Porteous)","6875 Boulevard LaSalle Montréal QC H4H 1R3","Montréal","QC","Niveau 2","par heure",,-73.585755,45.442849
"CEA-15540","CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (Porteous)","6875 Boulevard LaSalle Montréal QC H4H 1R3","Montréal","QC","Niveau 2","par heure",,-73.585755,45.442849
"CEA-15531","CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (Porteous)","6875 Boulevard LaSalle Montréal QC H4H 1R3","Montréal","QC","Niveau 2","par heure",,-73.585755,45.442849
"CEA-15530","CIUSSS de l'Ouest de l'Île de Montréal - Institut Douglas (Porteous)","6875 Boulevard LaSalle Montréal QC H4H 1R3","Montréal","QC","Niveau 2","par heure",,-73.585755,45.442849
"CEA-12943","Caisse Desjardins de Rivière-des-Prairies","8300 Boulevard Maurice-Duplessis Montréal QC H1E 3A3","Montréal","QC","Niveau 2","par heure",,-73.584873,45.634675
"CEA-12960","Caisse Desjardins de Rivière-des-Prairies","8300 Boulevard Maurice-Duplessis Montréal QC H1E 3A3","Montréal","QC","Niveau 2","par heure",,-73.584873,45.634675
"CEA-15628","Caisse Desjardins de Rivière-des-Prairies","8300 Boulevard Maurice-Duplessis Montréal QC H1E 3A3","Montréal","QC","Niveau 2","par heure",,-73.584873,45.634675
"CEA-15631","Caisse Desjardins de Rivière-des-Prairies","8300 Boulevard Maurice-Duplessis Montréal QC H1E 3A3","Montréal","QC","Niveau 2","par heure",,-73.584873,45.634675
"CEA-12682","Caisse Desjardins du Centre-Est de Montréal","6955 rue Jean-Talon Est Montréal QC H1S 1N2","Montréal","QC","Niveau 2","par heure",,-73.571205,45.597056
"CEA-12690","Caisse Desjardins du Centre-Est de Montréal","6955 rue Jean-Talon Est Montréal QC H1S 1N2","Montréal","QC","Niveau 2","par heure",,-73.571205,45.597056
"CEA-12233","Cegep Andre-Laurendeau","1111 Lapierre Lasalle QC H8N 2J4","Lasalle","QC","Niveau 2","par heure",,-73.605253,45.436936
"CEA-12245","Cegep Andre-Laurendeau","1111 Lapierre Lasalle QC H8N 2J4","Lasalle","QC","Niveau 2","par heure",,-73.605253,45.436936
"CEA-12241","Cegep Andre-Laurendeau","1111 Lapierre Lasalle QC H8N 2J4","Lasalle","QC","Niveau 2","par heure",,-73.605253,45.436936
"CEA-12237","Cegep Andre-Laurendeau","1111 Lapierre Lasalle QC H8N 2J4","Lasalle","QC","Niveau 2","par heure",,-73.605253,45.436936
"CEB-10185","Centre Bell","1275 Rue Saint-Antoine Ouest Montréal QC H3C 5L2","Montréal","QC","Niveau 2","par session",,-73.569154,45.495259
"CEA-11974","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809008,45.48326
"CEA-12078","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809008,45.48326
"CEA-12098","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809008,45.48326
"CEA-12090","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809008,45.48326
"CEA-12088","Centre Civique de Dollard-des-Ormeaux - P1","12001 de Salaberry Dollard-des-ormeaux QC H9B 2A7","Dollard-des-ormeaux","QC","Niveau 2","par heure",,-73.809008,45.48326
